"","Tank","Treatment","Pred_treatment","Urch_habitat_treatment","Date","Day_numrecord","Time","Trial","Total_num_urchin","Num_urch_on_kelp","pycno1_position","pycno1_slice","Pycno1 activity","pycno2_position","pycno2_slice","Pycno2 activity","Notes","slice","crev_count","urchin_slice_count","pyc_slice_count","dist_slice_pyc1","dist_slice_pyc2","up_dn_pyc1","up_dn_pyc2","variance_of_urch_distrib","var_to_mean","pcnt_in_crev","trial_avg_pcnt_in_crev","trial_sd_pcnt_in_crev"
"1377",2,"Star_B","Star","B",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,11,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,6.5,0,0,NA,5.5,NA,"downstream",NA,4.14102564102564,2.24305555555556,0,1.08695652173913,0
"1378",2,"Star_B","Star","B",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,11,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,0,0,0,NA,1,NA,"upstream",NA,4.14102564102564,2.24305555555556,0,1.08695652173913,0
"1379",3,"Star_KF","Star","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,"Outer_bottom",1,"Clamped","Outer_bottom",1,"Clamped",NA,1,NA,8,1,0,0,"downstream","downstream",7.30769230769231,3.95833333333334,0,0,0
"1380",3,"Star_KF","Star","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,"Outer_bottom",1,"Clamped","Outer_bottom",1,"Clamped",NA,2,NA,3,0,1,1,"downstream","downstream",7.30769230769231,3.95833333333334,0,0,0
"1381",3,"Star_KF","Star","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,"Outer_bottom",1,"Clamped","Outer_bottom",1,"Clamped",NA,3,NA,2,0,2,2,"downstream","downstream",7.30769230769231,3.95833333333334,0,0,0
"1382",3,"Star_KF","Star","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,"Outer_bottom",1,"Clamped","Outer_bottom",1,"Clamped",NA,4,NA,1,0,3,3,"downstream","downstream",7.30769230769231,3.95833333333334,0,0,0
"1383",3,"Star_KF","Star","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,"Outer_bottom",1,"Clamped","Outer_bottom",1,"Clamped",NA,6,NA,7,0,5,5,"downstream","downstream",7.30769230769231,3.95833333333334,0,0,0
"1384",3,"Star_KF","Star","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,"Outer_bottom",1,"Clamped","Outer_bottom",1,"Clamped",NA,5,NA,2,0,4,4,"downstream","downstream",7.30769230769231,3.95833333333334,0,0,0
"1385",3,"Star_KF","Star","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,"Outer_bottom",1,"Clamped","Outer_bottom",1,"Clamped",NA,7,NA,1,0,6,6,"downstream","downstream",7.30769230769231,3.95833333333334,0,0,0
"1386",3,"Star_KF","Star","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,"Outer_bottom",1,"Clamped","Outer_bottom",1,"Clamped",NA,8,NA,0,0,7,7,"downstream","downstream",7.30769230769231,3.95833333333334,0,0,0
"1387",3,"Star_KF","Star","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,"Outer_bottom",1,"Clamped","Outer_bottom",1,"Clamped",NA,0.5,0,0,0,0.5,0.5,"upstream","upstream",7.30769230769231,3.95833333333334,0,0,0
"1388",3,"Star_KF","Star","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,"Outer_bottom",1,"Clamped","Outer_bottom",1,"Clamped",NA,2.5,0,0,0,1.5,1.5,"downstream","downstream",7.30769230769231,3.95833333333334,0,0,0
"1389",3,"Star_KF","Star","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,"Outer_bottom",1,"Clamped","Outer_bottom",1,"Clamped",NA,4.5,0,0,0,3.5,3.5,"downstream","downstream",7.30769230769231,3.95833333333334,0,0,0
"1390",3,"Star_KF","Star","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,"Outer_bottom",1,"Clamped","Outer_bottom",1,"Clamped",NA,6.5,0,0,0,5.5,5.5,"downstream","downstream",7.30769230769231,3.95833333333334,0,0,0
"1391",3,"Star_KF","Star","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,"Outer_bottom",1,"Clamped","Outer_bottom",1,"Clamped",NA,0,0,0,0,1,1,"upstream","upstream",7.30769230769231,3.95833333333334,0,0,0
"1392",4,"Control_KF","Control","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,1,NA,10,0,100,100,"upstream","upstream",8.80769230769231,4.77083333333333,0,0,0
"1393",4,"Control_KF","Control","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0,100,100,"upstream","upstream",8.80769230769231,4.77083333333333,0,0,0
"1394",4,"Control_KF","Control","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,3,NA,2,0,100,100,"upstream","upstream",8.80769230769231,4.77083333333333,0,0,0
"1395",4,"Control_KF","Control","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,4,NA,6,0,100,100,"upstream","upstream",8.80769230769231,4.77083333333333,0,0,0
"1396",4,"Control_KF","Control","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,6,NA,1,0,100,100,"upstream","upstream",8.80769230769231,4.77083333333333,0,0,0
"1397",4,"Control_KF","Control","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,5,NA,0,0,100,100,"upstream","upstream",8.80769230769231,4.77083333333333,0,0,0
"1398",4,"Control_KF","Control","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,7,NA,1,0,100,100,"upstream","upstream",8.80769230769231,4.77083333333333,0,0,0
"1399",4,"Control_KF","Control","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,8,NA,2,0,100,100,"upstream","upstream",8.80769230769231,4.77083333333333,0,0,0
"1400",4,"Control_KF","Control","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0,100,100,"upstream","upstream",8.80769230769231,4.77083333333333,0,0,0
"1401",4,"Control_KF","Control","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,2.5,0,0,0,100,100,"upstream","upstream",8.80769230769231,4.77083333333333,0,0,0
"1402",4,"Control_KF","Control","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,4.5,0,0,0,100,100,"upstream","upstream",8.80769230769231,4.77083333333333,0,0,0
"1403",4,"Control_KF","Control","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,6.5,0,0,0,100,100,"upstream","upstream",8.80769230769231,4.77083333333333,0,0,0
"1404",4,"Control_KF","Control","KF",2024-07-22,"1_3",1899-12-30 14:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,100,100,"upstream","upstream",8.80769230769231,4.77083333333333,0,0,0
"1405",1,"Control_B","Control","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,7,NA,NA,NA,NA,NA,NA,NA,1,NA,11,0,100,100,"upstream","upstream",9.23076923076923,5.45454545454546,0,0,0
"1406",1,"Control_B","Control","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,7,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0,100,100,"upstream","upstream",9.23076923076923,5.45454545454546,0,0,0
"1407",1,"Control_B","Control","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,7,NA,NA,NA,NA,NA,NA,NA,3,NA,0,0,100,100,"upstream","upstream",9.23076923076923,5.45454545454546,0,0,0
"1408",1,"Control_B","Control","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,7,NA,NA,NA,NA,NA,NA,NA,4,NA,1,0,100,100,"upstream","upstream",9.23076923076923,5.45454545454546,0,0,0
"1409",1,"Control_B","Control","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,7,NA,NA,NA,NA,NA,NA,NA,6,NA,1,0,100,100,"upstream","upstream",9.23076923076923,5.45454545454546,0,0,0
"1410",1,"Control_B","Control","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,7,NA,NA,NA,NA,NA,NA,NA,5,NA,1,0,100,100,"upstream","upstream",9.23076923076923,5.45454545454546,0,0,0
"1411",1,"Control_B","Control","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,7,NA,NA,NA,NA,NA,NA,NA,7,NA,2,0,100,100,"upstream","upstream",9.23076923076923,5.45454545454546,0,0,0
"1412",1,"Control_B","Control","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,7,NA,NA,NA,NA,NA,NA,NA,8,NA,4,0,100,100,"upstream","upstream",9.23076923076923,5.45454545454546,0,0,0
"1413",1,"Control_B","Control","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,7,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0,100,100,"upstream","upstream",9.23076923076923,5.45454545454546,0,0,0
"1414",1,"Control_B","Control","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,7,NA,NA,NA,NA,NA,NA,NA,2.5,0,0,0,100,100,"upstream","upstream",9.23076923076923,5.45454545454546,0,0,0
"1415",1,"Control_B","Control","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,7,NA,NA,NA,NA,NA,NA,NA,4.5,0,0,0,100,100,"upstream","upstream",9.23076923076923,5.45454545454546,0,0,0
"1416",1,"Control_B","Control","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,7,NA,NA,NA,NA,NA,NA,NA,6.5,0,0,0,100,100,"upstream","upstream",9.23076923076923,5.45454545454546,0,0,0
"1417",1,"Control_B","Control","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,7,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,100,100,"upstream","upstream",9.23076923076923,5.45454545454546,0,0,0
"1418",2,"Star_B","Star","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,23,10,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,1,NA,6,1,0,NA,"downstream",NA,4.02564102564102,2.27536231884058,8.69565217391304,1.08695652173913,0
"1419",2,"Star_B","Star","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,23,10,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,2,NA,2,NA,1,NA,"downstream",NA,4.02564102564102,2.27536231884058,8.69565217391304,1.08695652173913,0
"1420",2,"Star_B","Star","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,23,10,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,3,NA,5,NA,2,NA,"downstream",NA,4.02564102564102,2.27536231884058,8.69565217391304,1.08695652173913,0
"1421",2,"Star_B","Star","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,23,10,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,4,NA,1,NA,3,NA,"downstream",NA,4.02564102564102,2.27536231884058,8.69565217391304,1.08695652173913,0
"1422",2,"Star_B","Star","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,23,10,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,6,NA,3,NA,5,NA,"downstream",NA,4.02564102564102,2.27536231884058,8.69565217391304,1.08695652173913,0
"1423",2,"Star_B","Star","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,23,10,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,5,NA,0,NA,4,NA,"downstream",NA,4.02564102564102,2.27536231884058,8.69565217391304,1.08695652173913,0
"1424",2,"Star_B","Star","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,23,10,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,7,NA,1,NA,6,NA,"downstream",NA,4.02564102564102,2.27536231884058,8.69565217391304,1.08695652173913,0
"1425",2,"Star_B","Star","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,23,10,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,8,NA,3,NA,7,NA,"downstream",NA,4.02564102564102,2.27536231884058,8.69565217391304,1.08695652173913,0
"1426",2,"Star_B","Star","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,23,10,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,0.5,0,0,NA,0.5,NA,"upstream",NA,4.02564102564102,2.27536231884058,8.69565217391304,1.08695652173913,0
"1427",2,"Star_B","Star","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,23,10,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,2.5,0,0,NA,1.5,NA,"downstream",NA,4.02564102564102,2.27536231884058,8.69565217391304,1.08695652173913,0
"1428",2,"Star_B","Star","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,23,10,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,4.5,0,0,NA,3.5,NA,"downstream",NA,4.02564102564102,2.27536231884058,8.69565217391304,1.08695652173913,0
"1429",2,"Star_B","Star","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,23,10,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,6.5,0,0,NA,5.5,NA,"downstream",NA,4.02564102564102,2.27536231884058,8.69565217391304,1.08695652173913,0
"1430",2,"Star_B","Star","B",2024-07-22,"1_4",1899-12-30 17:00:00,4,23,10,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,0,2,2,NA,1,NA,"upstream",NA,4.02564102564102,2.27536231884058,8.69565217391304,1.08695652173913,0
"1431",3,"Star_KF","Star","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,0,"Outer_bottom",1,"Clamped","Outer_side",2,"Clamped",NA,1,NA,1,1,0,1,"downstream","upstream",3.56410256410256,2.10606060606061,0,0,0
"1432",3,"Star_KF","Star","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,0,"Outer_bottom",1,"Clamped","Outer_side",2,"Clamped",NA,2,NA,6,1,1,0,"downstream","downstream",3.56410256410256,2.10606060606061,0,0,0
"1433",3,"Star_KF","Star","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,0,"Outer_bottom",1,"Clamped","Outer_side",2,"Clamped",NA,3,NA,1,0,2,1,"downstream","downstream",3.56410256410256,2.10606060606061,0,0,0
"1434",3,"Star_KF","Star","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,0,"Outer_bottom",1,"Clamped","Outer_side",2,"Clamped",NA,4,NA,3,0,3,2,"downstream","downstream",3.56410256410256,2.10606060606061,0,0,0
"1435",3,"Star_KF","Star","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,0,"Outer_bottom",1,"Clamped","Outer_side",2,"Clamped",NA,6,NA,3,0,5,4,"downstream","downstream",3.56410256410256,2.10606060606061,0,0,0
"1436",3,"Star_KF","Star","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,0,"Outer_bottom",1,"Clamped","Outer_side",2,"Clamped",NA,5,NA,4,0,4,3,"downstream","downstream",3.56410256410256,2.10606060606061,0,0,0
"1437",3,"Star_KF","Star","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,0,"Outer_bottom",1,"Clamped","Outer_side",2,"Clamped",NA,7,NA,2,0,6,5,"downstream","downstream",3.56410256410256,2.10606060606061,0,0,0
"1438",3,"Star_KF","Star","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,0,"Outer_bottom",1,"Clamped","Outer_side",2,"Clamped",NA,8,NA,2,0,7,6,"downstream","downstream",3.56410256410256,2.10606060606061,0,0,0
"1439",3,"Star_KF","Star","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,0,"Outer_bottom",1,"Clamped","Outer_side",2,"Clamped",NA,0.5,0,0,0,0.5,1.5,"upstream","upstream",3.56410256410256,2.10606060606061,0,0,0
"1440",3,"Star_KF","Star","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,0,"Outer_bottom",1,"Clamped","Outer_side",2,"Clamped",NA,2.5,0,0,0,1.5,0.5,"downstream","downstream",3.56410256410256,2.10606060606061,0,0,0
"1441",3,"Star_KF","Star","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,0,"Outer_bottom",1,"Clamped","Outer_side",2,"Clamped",NA,4.5,0,0,0,3.5,2.5,"downstream","downstream",3.56410256410256,2.10606060606061,0,0,0
"1442",3,"Star_KF","Star","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,0,"Outer_bottom",1,"Clamped","Outer_side",2,"Clamped",NA,6.5,0,0,0,5.5,4.5,"downstream","downstream",3.56410256410256,2.10606060606061,0,0,0
"1443",3,"Star_KF","Star","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,22,0,"Outer_bottom",1,"Clamped","Outer_side",2,"Clamped",NA,0,0,0,0,1,2,"upstream","upstream",3.56410256410256,2.10606060606061,0,0,0
"1444",4,"Control_KF","Control","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,1,NA,4,0,100,100,"upstream","upstream",5.47435897435898,2.96527777777778,0,0,0
"1445",4,"Control_KF","Control","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,2,NA,4,0,100,100,"upstream","upstream",5.47435897435898,2.96527777777778,0,0,0
"1446",4,"Control_KF","Control","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,3,NA,4,0,100,100,"upstream","upstream",5.47435897435898,2.96527777777778,0,0,0
"1447",4,"Control_KF","Control","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,4,NA,5,0,100,100,"upstream","upstream",5.47435897435898,2.96527777777778,0,0,0
"1448",4,"Control_KF","Control","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,6,NA,6,0,100,100,"upstream","upstream",5.47435897435898,2.96527777777778,0,0,0
"1449",4,"Control_KF","Control","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,5,NA,0,0,100,100,"upstream","upstream",5.47435897435898,2.96527777777778,0,0,0
"1450",4,"Control_KF","Control","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,7,NA,0,0,100,100,"upstream","upstream",5.47435897435898,2.96527777777778,0,0,0
"1451",4,"Control_KF","Control","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,8,NA,1,0,100,100,"upstream","upstream",5.47435897435898,2.96527777777778,0,0,0
"1452",4,"Control_KF","Control","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0,100,100,"upstream","upstream",5.47435897435898,2.96527777777778,0,0,0
"1453",4,"Control_KF","Control","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,2.5,0,0,0,100,100,"upstream","upstream",5.47435897435898,2.96527777777778,0,0,0
"1454",4,"Control_KF","Control","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,4.5,0,0,0,100,100,"upstream","upstream",5.47435897435898,2.96527777777778,0,0,0
"1455",4,"Control_KF","Control","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,6.5,0,0,0,100,100,"upstream","upstream",5.47435897435898,2.96527777777778,0,0,0
"1456",4,"Control_KF","Control","KF",2024-07-22,"1_4",1899-12-30 17:00:00,4,24,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,100,100,"upstream","upstream",5.47435897435898,2.96527777777778,0,0,0
"1457",1,"Control_B","Control","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,15,NA,NA,NA,NA,NA,NA,NA,1,NA,13,0,100,100,"upstream","upstream",12.974358974359,7.02777777777778,0,0,0
"1458",1,"Control_B","Control","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,15,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0,100,100,"upstream","upstream",12.974358974359,7.02777777777778,0,0,0
"1459",1,"Control_B","Control","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,15,NA,NA,NA,NA,NA,NA,NA,3,NA,0,0,100,100,"upstream","upstream",12.974358974359,7.02777777777778,0,0,0
"1460",1,"Control_B","Control","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,15,NA,NA,NA,NA,NA,NA,NA,4,NA,1,0,100,100,"upstream","upstream",12.974358974359,7.02777777777778,0,0,0
"1461",1,"Control_B","Control","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,15,NA,NA,NA,NA,NA,NA,NA,6,NA,0,0,100,100,"upstream","upstream",12.974358974359,7.02777777777778,0,0,0
"1462",1,"Control_B","Control","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,15,NA,NA,NA,NA,NA,NA,NA,5,NA,4,0,100,100,"upstream","upstream",12.974358974359,7.02777777777778,0,0,0
"1463",1,"Control_B","Control","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,15,NA,NA,NA,NA,NA,NA,NA,7,NA,1,0,100,100,"upstream","upstream",12.974358974359,7.02777777777778,0,0,0
"1464",1,"Control_B","Control","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,15,NA,NA,NA,NA,NA,NA,NA,8,NA,3,0,100,100,"upstream","upstream",12.974358974359,7.02777777777778,0,0,0
"1465",1,"Control_B","Control","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,15,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0,100,100,"upstream","upstream",12.974358974359,7.02777777777778,0,0,0
"1466",1,"Control_B","Control","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,15,NA,NA,NA,NA,NA,NA,NA,2.5,0,0,0,100,100,"upstream","upstream",12.974358974359,7.02777777777778,0,0,0
"1467",1,"Control_B","Control","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,15,NA,NA,NA,NA,NA,NA,NA,4.5,0,0,0,100,100,"upstream","upstream",12.974358974359,7.02777777777778,0,0,0
"1468",1,"Control_B","Control","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,15,NA,NA,NA,NA,NA,NA,NA,6.5,0,0,0,100,100,"upstream","upstream",12.974358974359,7.02777777777778,0,0,0
"1469",1,"Control_B","Control","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,15,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,100,100,"upstream","upstream",12.974358974359,7.02777777777778,0,0,0
"1470",2,"Star_B","Star","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,7,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,1,NA,3,1,0,NA,"downstream",NA,6.30769230769231,3.41666666666667,0,1.08695652173913,0
"1471",2,"Star_B","Star","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,7,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,2,NA,6,NA,1,NA,"downstream",NA,6.30769230769231,3.41666666666667,0,1.08695652173913,0
"1472",2,"Star_B","Star","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,7,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,3,NA,7,NA,2,NA,"downstream",NA,6.30769230769231,3.41666666666667,0,1.08695652173913,0
"1473",2,"Star_B","Star","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,7,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,4,NA,0,NA,3,NA,"downstream",NA,6.30769230769231,3.41666666666667,0,1.08695652173913,0
"1474",2,"Star_B","Star","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,7,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,6,NA,3,NA,5,NA,"downstream",NA,6.30769230769231,3.41666666666667,0,1.08695652173913,0
"1475",2,"Star_B","Star","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,7,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,5,NA,0,NA,4,NA,"downstream",NA,6.30769230769231,3.41666666666667,0,1.08695652173913,0
"1476",2,"Star_B","Star","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,7,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,7,NA,1,NA,6,NA,"downstream",NA,6.30769230769231,3.41666666666667,0,1.08695652173913,0
"1477",2,"Star_B","Star","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,7,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,8,NA,4,NA,7,NA,"downstream",NA,6.30769230769231,3.41666666666667,0,1.08695652173913,0
"1478",2,"Star_B","Star","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,7,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,0.5,0,0,NA,0.5,NA,"upstream",NA,6.30769230769231,3.41666666666667,0,1.08695652173913,0
"1479",2,"Star_B","Star","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,7,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,2.5,0,0,NA,1.5,NA,"downstream",NA,6.30769230769231,3.41666666666667,0,1.08695652173913,0
"1480",2,"Star_B","Star","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,7,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,4.5,0,0,NA,3.5,NA,"downstream",NA,6.30769230769231,3.41666666666667,0,1.08695652173913,0
"1481",2,"Star_B","Star","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,7,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,6.5,0,0,NA,5.5,NA,"downstream",NA,6.30769230769231,3.41666666666667,0,1.08695652173913,0
"1482",2,"Star_B","Star","B",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,7,"Outer_bottom",1,"Clamped",NA,NA,NA,NA,0,0,0,NA,1,NA,"upstream",NA,6.30769230769231,3.41666666666667,0,1.08695652173913,0
"1483",3,"Star_KF","Star","KF",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,0,"Outer_side",1,"Clamped","Outer_side",2,"Clamped",NA,1,NA,9,1,0,1,"downstream","upstream",11.974358974359,6.48611111111111,0,0,0
"1484",3,"Star_KF","Star","KF",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,0,"Outer_side",1,"Clamped","Outer_side",2,"Clamped",NA,2,NA,10,1,1,0,"downstream","downstream",11.974358974359,6.48611111111111,0,0,0
"1485",3,"Star_KF","Star","KF",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,0,"Outer_side",1,"Clamped","Outer_side",2,"Clamped",NA,3,NA,0,0,2,1,"downstream","downstream",11.974358974359,6.48611111111111,0,0,0
"1486",3,"Star_KF","Star","KF",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,0,"Outer_side",1,"Clamped","Outer_side",2,"Clamped",NA,4,NA,1,0,3,2,"downstream","downstream",11.974358974359,6.48611111111111,0,0,0
"1487",3,"Star_KF","Star","KF",2024-07-23,"2_1",1899-12-30 08:00:00,4,24,0,"Outer_side",1,"Clamped","Outer_side",2,"Clamped",NA,6,NA,0,0,5,4,"downstream","downstream",11.974358974359,6.48611111111111,0,0,0
